player_name,display_name,active,notes,id,pitcher,date,rel_speed,horz_break,induced_vert_break,original_pitch_type,new_pitch_type,new_pitcher,modified_at,pitch_key,created_at,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,PitchSession,Flag,CalibrationId,EffVelocity,PracticeType,Device,HitType,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2025-11-01,27:42.6,2,2,"Noot, Jaden",702562,Right,LSU_TIG,"Simpson, Brayden",1000091163,Right,LSU_TIG,Stretch,2,Top,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.202992,-1.202207,-2.352074,2140.850909,55.085164,7:45,5.697602,2.062837,5.764492,-45.016087,-2.505813,-1.984534,0.827757,-0.292601,74.273298,-9.637647,-2.727887,0.469265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391358,1.972413,-1.867411,50,5.577346,4.84388,-116.637258,-3.65276,0.616228,21.574616,-33.609174,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,2f6ef8e8-906f-3cca-bd85-dd43f28adf2f,79.455392,NA,NA,5.856758,2.499968,1.00999,0.24108,NA,NA,NA,0wh6whr8,11/1/2025,27:42.6,2025-11-01T12:27:42.6354297-05:00,2025-11-01T17:27:42.6354297Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,0503c098-215f-4dbd-9561-a44b6130d7c3,54.132802,-117.399221,10.787308,5.685392,-2.465766,-16.804587,-2.0381,4.822116,0.308114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2025-11-01,28:10.5,2,3,"Noot, Jaden",702562,Right,LSU_TIG,"Simpson, Brayden",1000091163,Right,LSU_TIG,Stretch,2,Top,1,0,2,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.636179,-2.588374,-2.792851,1891.822365,241.192333,2:00,5.708081,2.165398,5.657068,-21.098547,12.57049,13.543962,1.534947,0.68762,82.349995,-6.578362,-0.213862,0.417625,84.102034,-35.194761,-102.093107,4404.097023,NA,NA,NA,2.995771,2.884254,-66.835121,0.021362,-7.267505,9.031594,-1.935308,50,5.479304,6.011745,-131.543998,-6.584141,-14.402837,29.924638,-18.774415,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,71b757c3-8a0a-332a-840b-a7b59e697bca,89.116295,1.560305,0.019988,8.177902,3.384709,1.758922,-0.69688,1.627946,1.560305,-0.65567,0wh6whr8,11/1/2025,28:10.5,2025-11-01T12:28:10.5104712-05:00,2025-11-01T17:28:10.5104712Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,26b154cb-de97-4d3e-a808-cfe4a4f80552,54.134655,-132.481243,14.962319,5.676312,-5.996123,-9.387208,-2.130661,6.462844,-7.201418,180,9.86341,-15.923021,-15.571233,14.951554,NA,NA,NA,NA,NA,31.811786,-77.59411,19.131058,-18.141916,NA,NA,NA,NA,NA,37.781897,-74.317878,-72.675972,69.78373,NA,NA,NA,NA,NA,38.287109,NA,3.603117,NA,NA,NA,NA,-6.783097,4.260178,0.969599,NA,NA,NA,-266.853237,76.412571,-2.917508,-321.62378,140.164417,-14.702201,16.39323,-6.248992,0.600133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2025-11-01,28:38.1,2,4,"Noot, Jaden",702562,Right,LSU_TIG,"Simpson, Brayden",1000091163,Right,LSU_TIG,Stretch,2,Top,1,0,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.847939,-0.895697,-3.188359,2232.293421,44.070261,7:30,5.554492,2.270508,5.844884,-43.276707,-1.98299,-5.770455,1.116078,-1.175928,74.932787,-9.04852,-4.284386,0.462502,54.012588,-51.086551,-101.439199,3833.005587,NA,NA,NA,2.534469,2.549668,1.045932,0.021362,1.926247,2.07235,-2.008538,50,5.461678,6.777773,-118.876066,-3.029517,3.10965,24.8818,-33.317438,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,24f4e6e8-7f02-3626-990d-f4f79e702261,80.740268,1.340486,0.020014,6.843549,4.707417,1.624504,0.931672,2.74474,1.340486,1.08805,0wh6whr8,11/1/2025,28:38.1,2025-11-01T12:28:38.0565694-05:00,2025-11-01T17:28:38.0565694Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,ec8e7596-6c2f-4990-a54b-8729945a090e,54.134571,-119.73834,12.4409,5.546659,-1.874907,-16.658719,-2.241554,6.670008,1.554825,180.000001,6.9653,-7.931108,-5.275517,4.590634,NA,NA,NA,NA,NA,30.981403,-78.277629,45.482252,-39.685124,NA,NA,NA,NA,NA,21.946034,-39.195496,-26.071579,22.686891,NA,NA,NA,NA,NA,39.804999,NA,4.289326,NA,NA,NA,NA,-6.068307,4.57049,1.404905,NA,NA,NA,-320.321342,78.786984,-2.662967,-451.373647,169.88966,-15.559985,2.92358,-0.411391,0.019318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2025-11-01,29:05.3,2,5,"Noot, Jaden",702562,Right,LSU_TIG,"Simpson, Brayden",1000091163,Right,LSU_TIG,Stretch,2,Top,1,0,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,90.5763,-1.650022,-3.081485,1844.583287,235.399521,1:45,5.885278,2.025538,5.68335,-21.48905,12.315788,13.373611,2.556479,0.265042,81.903637,-5.731273,-0.531057,0.418467,90.588835,-23.850413,-32.984907,3541.052578,NA,NA,NA,6.59734,6.238876,-30.064879,0.046997,-7.300077,8.683811,-1.772316,50,5.736575,6.678889,-131.471396,-4.432607,-14.390312,30.87172,-19.536734,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,028ca5ee-34d0-3c14-b5fa-42b33b6a4de2,88.979172,2.511617,0.043995,8.56361,1.578562,2.572809,-0.266565,0.959001,2.511617,-0.221763,0wh6whr8,11/1/2025,29:05.3,2025-11-01T12:29:05.2693020-05:00,2025-11-01T17:29:05.2693020Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,2cd33e74-32dc-42d0-a1f5-291f1b7c77f0,54.133713,-132.438505,15.43586,5.865848,-3.820586,-9.768367,-1.988604,7.12969,-7.195156,180,-44.167054,109.799956,-1.254546,-12.764738,NA,NA,NA,NA,NA,24.555032,-51.845778,1.4475,-5.80709,NA,NA,NA,NA,NA,29.066542,-71.26381,0.814242,8.284738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2025-11-01,29:05.3,3,1,"Noot, Jaden",702562,Right,LSU_TIG,"Pearson, John",816162,Right,LSU_TIG,Stretch,2,Top,2,0,0,Curveball,Curveball,BallCalled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSU_TIG,LSU_TIG,NA,NA,NA,20251101-LSU-Private-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2025-11-01,30:01.1,3,2,"Noot, Jaden",702562,Right,LSU_TIG,"Pearson, John",816162,Right,LSU_TIG,Stretch,2,Top,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.968558,-0.902971,-3.667428,2120.899003,48.723434,7:30,5.508403,2.29126,5.75846,-46.117717,-4.975057,-1.019747,0.825229,-1.211698,75.223266,-9.577443,-3.861036,0.461655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.474547,0.622974,-1.986877,50,5.41239,7.654523,-118.991443,-3.126974,-0.770353,24.467481,-35.662291,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,a1462a2d-8c91-3460-b3ec-b06a135ee3b7,80.760585,NA,NA,6.662497,3.372075,1.149525,1.079855,NA,NA,NA,0wh6whr8,11/1/2025,30:01.1,2025-11-01T12:30:01.0573506-05:00,2025-11-01T17:30:01.0573506Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,75702232-892b-44d8-b524-25e75cfa4424,54.133087,-119.838291,12.233741,5.499258,-1.892661,-17.831145,-2.252271,7.681186,-0.385176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.141326,NA,2.521793,NA,NA,NA,NA,-6.343464,4.583875,1.273529,NA,NA,NA,-172.689186,63.069767,-2.451405,-197.072894,113.393208,-15.351831,3.476605,-0.716872,-0.007226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2025-11-01,30:18.2,3,3,"Noot, Jaden",702562,Right,LSU_TIG,"Pearson, John",816162,Right,LSU_TIG,Stretch,2,Top,2,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.57967,-3.58308,-5.96675,1837.342153,235.393646,1:45,5.539909,2.228924,5.836331,-18.180915,14.904929,12.626011,0.690574,-2.284226,83.599623,-6.97037,-3.585919,0.413993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.53875,10.395829,-1.747346,50,5.237955,13.448549,-132.331094,-8.875479,-15.244478,28.373412,-15.683134,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,17e668ba-79d5-354d-abf9-eac6e60b0c83,90.183626,NA,NA,7.902167,3.748995,0.972826,2.13556,NA,NA,NA,0wh6whr8,11/1/2025,30:18.2,2025-11-01T12:30:18.1638147-05:00,2025-11-01T17:30:18.1638147Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,57e03be9-9094-46ec-90d8-6f122c6c38ed,54.134603,-133.214654,14.186706,5.506737,-8.387099,-7.841567,-2.173531,13.923269,-7.622239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2025-11-01,30:42.7,3,4,"Noot, Jaden",702562,Right,LSU_TIG,"Pearson, John",816162,Right,LSU_TIG,Stretch,2,Top,2,3,0,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,1,0,ReportType:HE|Version:1|Revision:0,92.396517,-1.997034,-5.348534,1809.44668,239.950826,2:00,5.589478,2.12556,5.749578,-24.329182,8.128864,16.823945,1.702466,-1.465939,84.088047,-6.582313,-2.162926,0.410046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.461865,6.662179,-1.688549,50,5.411976,12.011294,-133.780912,-5.424839,-19.478705,29.93248,-22.97255,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,d0f80ad8-e847-37fe-85e1-3c9894611a71,90.909906,NA,NA,8.212307,1.676441,1.73252,1.456047,NA,NA,NA,0wh6whr8,11/1/2025,30:42.7,2025-11-01T12:30:42.6880624-05:00,2025-11-01T17:30:42.6880624Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,00e2e031-e82b-4604-ac5b-41ed30d11f0a,54.133533,-134.702585,14.96624,5.568125,-4.717474,-11.486275,-2.067631,12.611077,-9.739352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.667471,NA,3.317351,NA,NA,NA,NA,-7.369389,4.272968,1.051923,NA,NA,NA,-225.310063,67.738792,-2.486677,-282.129995,133.242485,-15.132603,-0.13299,-0.393431,0.190837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2025-11-01,31:24.8,4,1,"Noot, Jaden",702562,Right,LSU_TIG,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Top,3,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,1ed62f24-5079-4014-beb1-145f73efb94e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0wh6whr8,11/1/2025,31:24.8,2025-11-01T12:31:24.7860000-05:00,2025-11-01T17:31:24.7860000Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,1ed62f24-5079-4014-beb1-145f73efb94e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,2025-11-01,31:53.8,4,2,"Noot, Jaden",702562,Right,LSU_TIG,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Top,3,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,80.659456,1.556383,-3.341367,2069.840665,87.503547,9:00,5.750941,2.125515,5.882795,-41.754147,0.007022,-3.485857,3.717276,-1.271138,74.75458,-6.290659,-3.997119,0.465112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948878,2.49961,-1.854309,50,5.857007,6.941192,-117.271889,2.06071,1.524257,19.901321,-32.732578,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,abc6a048-7008-30a5-a660-c95c6dab4f0d,80.332506,NA,NA,5.847004,3.019851,3.890761,1.159355,NA,NA,NA,0wh6whr8,11/1/2025,31:53.8,2025-11-01T12:31:53.7561373-05:00,2025-11-01T17:31:53.7561373Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,b1c977a7-529b-4f97-96cd-5fddda9c463f,54.1328,-117.971151,9.95066,5.764396,3.210816,-16.366289,-2.097257,6.887635,0.762129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.122386,NA,2.025097,NA,NA,NA,NA,-5.810229,4.179644,2.380179,NA,NA,NA,-144.676975,62.159476,-2.567781,-143.108409,96.669278,-15.067966,9.908464,-4.959791,0.7777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2025-11-01,32:09.7,4,3,"Noot, Jaden",702562,Right,LSU_TIG,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Top,3,2,0,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.211271,-0.6438,-1.94806,1148.098804,258.029937,2:30,5.689162,2.295892,5.785231,-38.840163,-0.149474,11.920677,1.853929,1.476329,77.24367,-7.97572,0.317533,0.447687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.227281,2.708681,-2.141025,50,5.618243,3.832462,-122.478203,-2.463294,-10.757664,24.840006,-32.015679,LSU_TIG,LSU_TIG,Keesler Federal Park,College,CBB,20251101-LSU-Private-1,be27c01c-3a71-3051-b730-e94881768a74,83.318967,NA,NA,6.887772,4.165711,2.22848,-1.464347,NA,NA,NA,0wh6whr8,11/1/2025,32:09.7,2025-11-01T12:32:09.6819000-05:00,2025-11-01T17:32:09.6819000Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Yamin IV, Eddie",825096,Right,LSU,96d62f67-f2b9-4017-b76a-2562ebeed760,54.133539,-123.313683,12.420003,5.682985,-1.386464,-16.007839,-2.276013,4.19429,-5.378832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.21165,NA,0.71549,NA,NA,NA,NA,-7.09638,4.783241,0.819228,NA,NA,NA,-116.25565,104.411278,-9.08379,-13.257553,31.12814,-13.427199,-73.613021,70.695151,-5.764445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
