player_name,display_name,active,notes,id,pitcher,date,rel_speed,horz_break,induced_vert_break,original_pitch_type,new_pitch_type,new_pitcher,modified_at,pitch_key,created_at,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,PitchSession,Flag,CalibrationId,EffVelocity,PracticeType,Device,HitType,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2025-11-02,11:24:26 AM,1,1,"Schmidt, William",815537,Right,LSU_TIG,"Boykin, Luke",1000097214,Right,SAM_BUL,Windup,2,Top,0,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,0,ReportType:HE|Version:1|Revision:0,92.703868,-3.510555,-2.87752,2244.287762,213.542684,1:00,6.226306,1.510901,6.542882,-14.493708,17.52136,9.481989,1.795218,-0.339922,84.604715,-6.239878,-1.076978,0.407238,110.853228,11.555643,-25.995385,325.18165,98.018039,15.850476,-49.932497,243.310328,76.937851,-27.376201,1.94397,-5.288049,11.505735,-1.316451,50,5.976458,6.476963,-134.657941,-8.715493,-11.040896,30.076108,-12.668941,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,36b189ca-63f7-39c0-964e-cde5e965a357,92.855957,16.171033,0.515424,8.125622,2.711457,1.936085,0.314978,2.150402,1.881509,0.378926,tvluvuk8,11/2/2025,24:26.3,2025-11-02T11:24:26.2769328-06:00,2025-11-02T17:24:26.2769328Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,b6b37cc3-f124-497c-a88d-10ae43500de8,54.133952,-135.578123,15.038054,6.237181,-8.327885,-6.334471,-1.519782,6.814761,-5.520448,143.174691,-56.692257,154.350416,-17.119115,-9.540173,13.743327,-8.490819,2.92699,-0.536974,0.04059,-14.532432,48.196237,-15.185015,-11.805377,13.628604,-7.784709,2.482441,-0.409957,0.026494,31.259607,-81.003238,8.984127,5.006691,-7.21251,4.455989,-1.536087,0.281804,-0.021302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2025-11-02,11:25:03 AM,2,1,"Schmidt, William",815537,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,2,Top,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.489702,-1.850039,-1.529407,2257.989491,219.31019,1:15,6.09205,2.293702,6.196512,-14.874307,17.405448,4.751151,3.144271,1.27758,83.705004,-4.678179,-0.622866,0.408918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.708987,11.080172,-2.181018,50,5.946057,3.446273,-134.508662,-4.800077,-5.593924,32.138061,-13.779579,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,e93e9d41-0667-314b-8b5e-e3bbe3e0aac2,91.898283,NA,NA,8.757675,3.38367,3.303178,-1.299646,NA,NA,NA,tvluvuk8,11/2/2025,25:02.5,2025-11-02T11:25:02.5376571-06:00,2025-11-02T17:25:02.5376571Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,b658a519-4ab2-4b28-a6a2-b682e4765794,54.13468,-135.492957,16.06903,6.086607,-4.378049,-6.889789,-2.289191,3.617598,-2.796962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9569,NA,2.103752,NA,NA,NA,NA,-4.064742,4.956257,1.596702,NA,NA,NA,-206.394805,92.88227,-4.918429,-126.301409,87.590762,-14.069676,22.962653,-12.887706,1.744926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2025-11-02,11:25:17 AM,2,2,"Schmidt, William",815537,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,2,Top,0,1,0,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.031673,-2.400901,-2.561427,2315.640429,214.955779,1:15,6.053978,2.202207,6.09799,-16.445611,15.628044,8.978984,2.461958,0.580138,83.948636,-5.525961,-0.846429,0.407611,70.974965,52.986145,-150.956308,3618.37896,-96.452583,84.943271,-52.889903,215.087719,171.596175,-151.561022,4.561157,-5.057941,10.394133,-2.00945,50,5.861605,5.769578,-135.109382,-6.172612,-10.498226,33.331585,-15.071506,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,c50da049-e9ea-3455-804f-c1434bd45443,92.029414,85.067427,3.455173,9.038593,1.85768,2.504506,-0.586717,1.283989,2.514223,-0.646984,tvluvuk8,11/2/2025,25:17.4,2025-11-02T11:25:17.4451739-06:00,2025-11-02T17:25:17.4451739Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,dac45756-cbea-4c23-b7a6-e2f57a649371,54.133937,-136.125407,16.665793,6.042759,-5.713197,-7.535753,-2.190198,6.089588,-5.249113,175.680159,24.399248,-59.029841,6.536885,-1.443706,0.32767,-0.084488,0.018656,-0.002274,0.00011,-34.775763,101.52682,-25.937701,2.043448,0.128955,-0.159121,0.033842,-0.002899,0.000083,11.708766,-31.553094,3.494147,-0.771701,0.175149,-0.045161,0.009972,-0.001215,0.000059,42.244591,NA,3.456095,NA,NA,NA,NA,-4.206732,5.147579,1.528608,NA,NA,NA,-303.887859,94.09162,-4.27791,-267.026438,126.286877,-14.453255,15.138751,-6.758937,0.837635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2025-11-02,11:25:38 AM,2,3,"Schmidt, William",815537,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,2,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,84.639144,-0.606111,-0.949106,2653.246271,135.455479,10:30,6.167319,2.038252,6.090037,-36.98578,0.899145,-3.878162,2.524618,0.837145,78.399116,-7.556018,-1.682439,0.443001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646666,3.145136,-1.963363,50,6.103197,2.152716,-123.29947,-2.354258,2.914987,22.856693,-31.167883,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,7793cba4-3083-3c92-b99e-795bef546107,84.66042,NA,NA,6.205856,1.8313,2.579506,-0.84932,NA,NA,NA,tvluvuk8,11/2/2025,25:37.6,2025-11-02T11:25:37.6480917-06:00,2025-11-02T17:25:37.6480917Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,1137346f-b155-4337-b748-c58f71e9d547,54.133343,-124.063324,11.428346,6.16447,-1.31265,-15.583942,-2.033678,2.0553,1.457494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.517077,NA,2.256159,NA,NA,NA,NA,-3.687663,5.150174,2.462475,NA,NA,NA,-200.645373,83.354047,-3.847142,-146.508974,96.168556,-14.812394,17.472585,-9.58602,1.491201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2025-11-02,11:25:54 AM,2,4,"Schmidt, William",815537,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,2,Top,0,1,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.781937,-2.951703,-1.979346,2334.802136,214.334551,1:15,6.00848,2.417147,6.395201,-15.521691,16.078989,9.833829,1.99823,1.41571,84.525467,-5.902154,-0.097891,0.404594,80.501175,20.942967,-46.276393,1284.899715,66.596356,29.935573,-87.546312,227.345237,114.607343,-56.306361,3.012085,-5.323532,10.750485,-2.27986,50,5.789488,4.405946,-136.245491,-7.506483,-11.206367,34.544323,-14.00084,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,823dff37-2506-3269-b7e2-44ac14256b9f,93.213214,30.884119,1.244128,9.261503,2.382648,2.097701,-1.417705,0.355058,1.823486,-1.527127,tvluvuk8,11/2/2025,25:54.4,2025-11-02T11:25:54.3892312-06:00,2025-11-02T17:25:54.3892312Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,4b4433ea-28fd-40b9-8ae0-85cc12214ba8,54.134482,-137.289765,17.272162,6.010012,-7.083238,-7.00042,-2.418173,4.744715,-5.603184,146.660959,-36.32217,102.10168,-35.97519,9.635834,-0.755892,-0.53565,0.228447,-0.038219,0.002463,-16.57119,48.774668,-7.599287,-6.750849,3.998646,-1.403509,0.293245,-0.032374,0.001413,34.033642,-89.536588,9.251527,0.290387,-1.075394,0.498435,-0.118269,0.014753,-0.000756,40.036105,NA,3.771828,NA,NA,NA,NA,-4.211477,5.376605,1.306553,NA,NA,NA,-318.368589,93.254095,-4.317671,-312.061409,137.035277,-14.612528,19.095017,-8.307712,0.969359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2025-11-02,11:26:20 AM,2,5,"Schmidt, William",815537,Right,LSU_TIG,"Dutton, Pierce",1000087967,Left,SAM_BUL,Stretch,2,Top,0,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,82.230049,0.156908,-1.791982,2625.199268,48.904487,7:45,6.334015,2.021877,6.308241,-42.389212,-2.122866,-4.989544,2.946115,-0.045073,76.010626,-7.819262,-2.736187,0.456712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.976191,1.676866,-1.888374,50,6.325462,3.884129,-119.764445,-0.837064,3.287277,22.364222,-33.932222,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,ef700280-5294-367a-802f-f6dbb45b21d8,82.444455,NA,NA,6.212033,1.805246,2.999335,0.02652,NA,NA,NA,tvluvuk8,11/2/2025,26:19.9,2025-11-02T11:26:19.9096956-06:00,2025-11-02T17:26:19.9096956Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,a8ac6180-1524-4306-8989-4866d57d34e2,54.133296,-120.533805,11.182111,6.334179,0.330251,-16.966111,-2.020048,3.771043,1.643639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.745282,NA,4.595654,NA,NA,NA,NA,10.355407,6.073955,5.895176,NA,NA,NA,-537.854427,141.086576,-6.44868,-444.889727,166.925484,-15.372516,84.113734,-24.088902,1.703625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2025-11-02,11:26:55 AM,3,1,"Schmidt, William",815537,Right,LSU_TIG,"McDonald, Parker",1000107495,Right,SAM_BUL,Stretch,2,Top,1,0,0,Slider,Slider,InPlay,Undefined,LineDrive,HomeRun,0,2,ReportType:HE|Version:1|Revision:0,84.066938,-1.105243,-1.828552,2634.016178,49.173335,7:45,6.303927,1.914817,6.018458,-39.246517,-0.445408,0.827778,2.009743,0.289676,77.266295,-8.499929,-1.671324,0.448326,106.008424,23.849545,-30.067587,1830.830609,93.560705,41.784161,-57.83651,347.754656,81.454747,-31.973967,3.551636,-0.857526,2.689346,-1.77213,50,6.199094,3.881615,-122.30926,-3.456836,-1.477702,24.78708,-32.059793,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,2c14c5c3-21f2-3c74-900b-d9eb5d25575d,83.549753,52.211293,0.626026,6.75404,3.386126,2.298773,-0.347273,1.761073,2.081373,-0.273037,tvluvuk8,11/2/2025,26:54.5,2025-11-02T11:26:54.5262714-06:00,2025-11-02T17:26:54.5262714Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,8f571a20-abde-45ea-983b-f9a450058f13,54.133776,-123.144157,12.39354,6.297344,-2.376973,-16.029896,-1.903712,3.931388,-0.738851,165.710338,-53.759583,133.359682,-20.683002,3.637239,-0.184919,-0.152658,0.049324,-0.006473,0.000326,-32.082739,88.961184,-28.433492,2.453271,0.475807,-0.372907,0.090691,-0.010071,0.000421,34.541502,-83.623937,12.969392,-2.280751,0.115955,0.095725,-0.030929,0.004059,-0.000204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2025-11-02,11:27:44 AM,4,1,"Schmidt, William",815537,Right,LSU_TIG,"Marshall, Eddie",10119705,Right,SAM_BUL,Windup,2,Top,1,0,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.454142,-2.032959,-3.536213,2189.755718,212.312014,1:00,6.234044,1.629459,6.650624,-13.996586,17.056954,8.800775,3.206461,-0.877456,86.316166,-4.659305,-1.878517,0.401076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.973163,10.742977,-1.395748,50,6.090532,8.12606,-135.968462,-5.273869,-10.761189,26.587192,-13.511774,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,058a44e2-2b09-38c6-88dd-da0c8255931b,94.470213,NA,NA,7.175824,3.62674,3.384402,0.803405,NA,NA,NA,tvluvuk8,11/2/2025,27:43.7,2025-11-02T11:27:43.7488822-06:00,2025-11-02T17:27:43.7488822Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,71d870d3-947a-4328-b8a0-cd15f1ae77fc,54.133656,-136.774366,13.293596,6.244185,-4.864303,-6.755887,-1.647007,8.452251,-5.380595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.831606,NA,1.342358,NA,NA,NA,NA,-3.772651,4.918446,1.658998,NA,NA,NA,-120.319345,72.820533,-3.42507,-75.720673,73.147652,-15.426189,1.229914,-0.611133,0.491702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2025-11-02,11:27:56 AM,4,2,"Schmidt, William",815537,Right,LSU_TIG,"Marshall, Eddie",10119705,Right,SAM_BUL,Windup,2,Top,1,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,94.150025,-2.104786,-3.550092,2211.000942,213.628764,1:00,6.108364,1.495035,6.612373,-12.462498,18.378984,12.566773,3.141398,-0.713151,86.191752,-4.454269,-1.171802,0.399705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.87811,11.44156,-1.259764,50,5.959364,8.0984,-136.895228,-5.43077,-14.937544,29.460781,-11.86948,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,99f2d4d8-da9f-350c-ab3f-87be2f6f2523,94.726802,NA,NA,7.994686,3.446958,3.297868,0.669736,NA,NA,NA,tvluvuk8,11/2/2025,27:55.9,2025-11-02T11:27:55.9273023-06:00,2025-11-02T17:27:55.9273023Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,7ab42534-a96e-428f-9b08-05f3547ad137,54.133914,-137.782003,14.73039,6.117454,-5.073496,-5.93474,-1.510294,8.548023,-7.468772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9224,NA,1.583681,NA,NA,NA,NA,-4.047206,4.893127,1.745801,NA,NA,NA,-144.655442,78.464883,-3.817539,-86.879507,75.41925,-14.696336,4.441108,-2.575546,0.613397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2025-11-02,11:28:10 AM,4,3,"Schmidt, William",815537,Right,LSU_TIG,"Marshall, Eddie",10119705,Right,SAM_BUL,Stretch,2,Top,1,1,1,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.557639,-3.310306,-2.411029,2119.234785,225.196731,1:30,6.080584,1.358023,6.637058,-14.539809,17.89582,7.453839,1.835373,-0.229178,84.498074,-6.036387,-1.003228,0.409904,75.808399,33.95831,114.071924,2183.657975,-45.569037,48.648129,100.11928,250.22265,250.222649,114.697175,3.502808,-4.107409,11.537191,-1.198897,50,5.850094,5.378871,-133.180873,-8.155265,-8.499552,26.272623,-12.869971,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,116dfc50-2cb0-3b1e-96ae-4f877b1f2acd,92.411085,50.396283,3.502808,7.095061,1.541112,1.848636,0.226977,0.733858,1.733251,0.246854,tvluvuk8,11/2/2025,28:09.6,2025-11-02T11:28:09.5606476-06:00,2025-11-02T17:28:09.5606476Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,0564bd7c-88ec-4ea5-88ef-d6d7f6615c0a,54.133078,-133.993726,13.136312,6.096252,-7.757078,-6.434985,-1.369383,5.64184,-4.249776,187.369205,17.629279,-42.499004,4.744582,-0.670638,-0.02623,0.050991,-0.012647,0.001423,-0.000062,-27.903749,80.940911,-23.635787,0.73002,0.899579,-0.456941,0.101712,-0.010676,0.000414,-36.195503,91.667672,-10.233764,1.446524,0.056576,-0.109985,0.027278,-0.003069,0.000135,42.399524,NA,3.518664,NA,NA,NA,NA,-4.864267,4.680544,1.636255,NA,NA,NA,-316.086795,96.758895,-4.464354,-273.148785,127.934175,-14.563555,31.685428,-13.305483,1.439862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2025-11-02,11:28:26 AM,4,4,"Schmidt, William",815537,Right,LSU_TIG,"Marshall, Eddie",10119705,Right,SAM_BUL,Windup,2,Top,1,1,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,95.907377,-2.814069,-1.77977,2328.623645,231.137318,1:45,6.206714,1.365973,6.143551,-13.116139,17.248119,12.846262,2.511457,0.791463,85.935428,-5.315719,0.684538,0.3966,75.330362,-16.301363,-32.592912,2279.064896,NA,NA,NA,9.293994,8.649816,-33.854364,0.077515,-6.757762,11.2367,-1.236541,50,5.986421,3.924626,-139.258335,-7.258946,-14.777995,37.51942,-12.036503,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-1,8633b0f8-9da5-3e81-9982-c480eccef56c,94.663813,2.456991,0.071302,9.931705,2.047602,2.570098,-0.784101,0.872083,2.456991,-0.800417,tvluvuk8,11/2/2025,28:26.3,2025-11-02T11:28:26.3365069-06:00,2025-11-02T17:28:26.3365069Z,NA,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,NA,"Arrambide, Cade",806679,Right,LSU_TIG,239349c2-7e54-4235-97a2-f45961348535,54.134428,-140.367825,18.75971,6.195813,-6.903014,-6.018252,-1.359057,4.361627,-7.388998,179.999999,-36.864459,98.748253,-10.459468,-2.13294,NA,NA,NA,NA,NA,13.311457,-23.665205,-7.387094,-2.969497,NA,NA,NA,NA,NA,23.326532,-63.134932,6.687286,1.363701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
