PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
46,2025-11-02,4:54:03 PM,3,5,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Blasche, Mason",10186595,Right,SAM_BUL,Stretch,2,Top,0,2,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,82.646802,-0.25667,-2.023326,2372.971465,46.411049,7:30,5.795806,1.836805,6.677659,-43.093375,-3.033629,-5.85501,1.970039,-0.502531,76.100041,-8.376752,-3.134181,0.455539,,,,,,,,,,,,2.310642,1.311931,-1.699029,50,5.758514,4.413687,-120.377358,-1.724189,3.853719,24.019946,-34.501402,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,8929647a-9525-3b66-bc7d-3bbc0a31f64f,83.214887,,,6.588368,5.056848,2.486445,0.305941,,,,jltc45hf,11/2/2025,54:03.5,2025-11-02T16:54:03.4728071-06:00,2025-11-02T22:54:03.4728071Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,7f2db0c9-a812-4569-a5cb-b7c697b09f22,54.134307,-121.199505,12.009973,5.797319,-0.543286,-17.250701,-1.847842,4.281783,1.92686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.102578,,3.606794,,,,,-3.083051,6.344846,2.116451,,,,-316.508282,91.574243,-3.549725,-263.954167,125.473999,-14.507947,20.646379,-5.275105,0.175687,,,,,,,,
47,2025-11-02,4:54:32 PM,3,6,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Blasche, Mason",10186595,Right,SAM_BUL,Stretch,2,Top,0,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,87.397087,0.148136,-1.843574,2083.229203,179.21772,12:00,6.089242,1.512296,6.497288,-30.528291,5.443584,-0.682881,3.681193,-0.237252,79.59073,-5.647201,-1.973619,0.431671,,,,,,,,,,,,-0.154715,5.011867,-1.383138,50,6.085308,4.115348,-127.240799,-0.554635,-0.28712,27.90643,-27.378104,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,888bf1a1-e8c2-3d48-88c4-ce026b53da06,87.525651,,,7.825731,2.294,3.767121,0.207045,,,,jltc45hf,11/2/2025,54:32.2,2025-11-02T16:54:32.1888222-06:00,2025-11-02T22:54:32.1888222Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,874b1912-87cd-4b3f-a48a-d71079992d06,54.132895,-128.144019,13.953215,6.088919,0.331485,-13.689052,-1.516486,4.124641,-0.14356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.506739,,2.312245,,,,,-3.062805,6.577923,2.982773,,,,-210.729683,87.349773,-4.252058,-135.049851,92.152081,-14.773379,10.142838,-2.780842,0.062471,,,,,,,,
48,2025-11-02,4:54:54 PM,3,7,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Blasche, Mason",10186595,Right,SAM_BUL,Stretch,2,Top,0,3,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,87.250049,-0.882573,-1.722395,2205.21838,200.44548,12:45,5.853498,1.813554,6.52645,-28.475521,7.515276,0.329959,2.670888,0.260576,79.777444,-6.271354,-1.659736,0.431785,97.877875,-24.240768,-21.531109,3870.691545,,,,7.260663,7.04426,-19.149458,0.044556,-0.595973,6.276116,-1.694222,50,5.778903,3.81093,-127.050839,-2.783231,-1.107371,27.025158,-25.035434,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,b969828c-7d9a-3177-abdf-aa0ad64bfc45,87.549553,2.6581,0.042873,7.495268,3.860798,2.933571,-0.331505,1.479711,2.6581,-0.259448,jltc45hf,11/2/2025,54:54.2,2025-11-02T16:54:54.2002282-06:00,2025-11-02T22:54:54.2002282Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,1a655966-38dd-4279-bf5c-ef8d736cb37a,54.133065,-127.926968,13.512579,5.855977,-1.971607,-12.517717,-1.818351,3.84683,-0.553686,180,-53.756009,130.818389,1.396566,-18.367796,,,,,,27.724118,-58.186971,2.439735,-5.115912,,,,,,21.533132,-51.6128,-0.550998,7.24679,,,,,,40.513597,,20.756959,,-4.680984,2.762778,-1.216089,-4.517774,6.635168,2.474761,,,,-2815.341722,208.642259,-3.586139,-7169.776697,660.061359,-15.167088,328.18265,-30.121671,0.696121,,,,,,,,
49,2025-11-02,4:55:40 PM,4,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"McCleod, Edward",1000179698,Right,SAM_BUL,Stretch,2,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,0,2,ReportType:HE|Version:1|Revision:0,92.981069,-2.042621,-2.942767,2397.646894,218.556502,1:15,5.918187,1.536865,6.557531,-15.550373,16.524894,15.481777,2.748918,0.126752,83.844738,-5.001581,0.015161,0.407621,107.04082,16.612499,-28.625193,1818.687089,93.75496,26.649879,-57.544299,276.753119,161.722893,-38.623444,2.626343,-8.313013,10.73123,-1.341391,50,5.77018,6.473519,-135.132801,-5.300312,-17.250145,33.48451,-14.372991,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,6a0882d0-9ab8-3b02-928f-dff9335e4237,92.789967,29.241664,1.301584,9.168551,5.654615,3.109621,-0.135865,3.336698,2.926156,-0.08919,jltc45hf,11/2/2025,55:40.2,2025-11-02T16:55:40.1924840-06:00,2025-11-02T22:55:40.1924840Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,a38cce45-fd20-4a84-ac78-fcb823d0f742,54.13286,-136.15303,16.742255,5.925002,-4.862386,-7.186495,-1.546637,6.999109,-8.625072,119.112649,-54.037884,161.722968,-41.325111,6.055562,2.753014,-2.376395,0.784258,-0.128123,0.008471,-18.838637,64.520331,-23.357325,-1.442953,3.626664,-1.937336,0.530662,-0.073648,0.004021,26.355192,-65.471019,-8.375112,6.602679,-2.495968,0.603059,-0.074794,0.00102,0.000512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2025-11-02,4:56:40 PM,5,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Williams, Madden ",1000183280,Right,SAM_BUL,Stretch,2,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.543872,-0.196876,-0.374359,2468.91495,53.605113,7:45,6.008183,1.754688,6.442683,-44.611064,-3.832098,-6.73061,2.109715,0.849847,75.735601,-8.570884,-1.647603,0.45961,,,,,,,,,,,,3.144455,0.978589,-1.724989,50,5.973103,0.960745,-118.867635,-1.628531,5.170869,21.354842,-35.124126,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,9098a2fa-f6a0-3a0b-ae61-cadd9fee4a61,82.125023,,,5.817443,2.959636,2.338721,-0.893685,,,,jltc45hf,11/2/2025,56:40.3,2025-11-02T16:56:40.2705944-06:00,2025-11-02T22:56:40.2705944Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,727df4d6-cc4a-4b71-a471-d06b43af8e8a,54.133223,-119.607873,10.677421,6.008451,-0.410998,-17.562063,-1.755185,0.781504,2.585434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025-11-02,4:56:57 PM,5,2,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Williams, Madden ",1000183280,Right,SAM_BUL,Stretch,2,Top,1,1,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.219518,-2.811205,-1.832463,2302.219408,216.199729,1:15,5.941516,1.642751,6.534671,-21.981588,10.747029,15.613844,1.5294,1.262695,84.136842,-6.938864,1.123487,0.411752,,,,,,,,,,,,-7.915955,8.03794,-1.523271,50,5.736313,3.77074,-132.754362,-7.192492,-16.213459,27.005158,-20.266452,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,30ba3e34-d4c2-379f-9039-bc74add67be7,91.826201,,,7.105525,2.468004,1.656519,-1.242691,,,,jltc45hf,11/2/2025,56:56.9,2025-11-02T16:56:56.8715812-06:00,2025-11-02T22:56:56.8715812Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,bd7f402d-9c6e-49d3-ac4f-39d959ccf94e,54.134381,-133.592738,13.502579,5.949838,-6.563319,-10.133226,-1.648148,4.274088,-8.10673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2025-11-02,4:57:21 PM,5,3,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Williams, Madden ",1000183280,Right,SAM_BUL,Stretch,2,Top,1,1,1,Sinker,Sinker,InPlay,Undefined,LineDrive,Out,1,0,ReportType:HE|Version:1|Revision:0,92.820086,-2.205857,-3.388881,2270.854772,212.146248,1:00,5.992465,1.680285,6.504401,-19.162581,12.565716,16.741686,2.370288,-0.038189,85.148691,-5.815688,-0.218912,0.40541,86.025386,24.125671,-8.186306,1473.103124,108.963337,43.353764,-15.059651,309.506383,303.85934,-5.921811,4.158325,-8.843733,8.731688,-1.451582,50,5.829266,7.47323,-134.95417,-5.799227,-18.66858,28.577208,-18.286186,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,5464f392-3cb8-396e-82ac-aa46d3b0960e,93.208626,52.758239,4.058389,7.691348,3.78258,2.6075,0.025795,1.016882,2.288943,0.078451,jltc45hf,11/2/2025,57:21.3,2025-11-02T16:57:21.2662279-06:00,2025-11-02T22:57:21.2662279Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,fe6cac62-5e49-4a61-8e94-b091655c21c2,54.133106,-135.826556,14.288604,5.997781,-5.240999,-9.143093,-1.688419,8.043132,-9.33429,184.979183,-47.507355,129.927854,-25.664071,5.809545,-0.814649,0.025837,0.012287,-0.002035,0.000105,-19.854582,58.956869,-9.698736,-2.469484,1.166185,-0.326385,0.054268,-0.00463,0.000152,6.467971,-17.363945,2.788043,-0.611743,0.225241,-0.060655,0.011414,-0.00122,0.000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2025-11-02,4:57:59 PM,6,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Stretch,2,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,88.305317,-2.276732,-3.263226,2180.042237,212.608434,1:00,5.963942,1.714394,6.681109,-25.996666,8.926199,5.996903,1.714279,-0.773616,81.578251,-7.151275,-2.130734,0.42533,,,,,,,,,,,,-3.618464,7.194045,-1.499485,50,5.799627,7.146943,-128.46022,-5.882848,-6.950078,24.984493,-22.917395,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,04f1ccc0-d8bd-3cfe-a51e-6c825c49fe19,89.133929,,,6.76776,2.016126,1.789313,0.751205,,,,jltc45hf,11/2/2025,57:59.3,2025-11-02T16:57:59.3090227-06:00,2025-11-02T22:57:59.3090227Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,a758279a-ba23-4d98-9733-514b41442acf,54.13495,-129.261933,12.492246,5.976599,-5.147465,-11.458697,-1.732397,7.36996,-3.475039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.395268,,1.714778,,,,,-4.974834,5.162289,1.16309,,,,-154.991709,78.544668,-3.946921,-96.451362,79.536167,-14.97847,3.482747,-2.276007,0.557032,,,,,,,,
54,2025-11-02,4:58:19 PM,6,2,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Stretch,2,Top,2,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.658733,-0.142755,-2.380932,2340.481954,42.079234,7:30,6.11021,1.698861,6.402809,-44.404657,-3.407514,-3.26948,2.278566,-0.76404,75.326823,-8.500587,-3.000527,0.460838,,,,,,,,,,,,0.989446,1.173283,-1.526963,50,6.079074,5.031657,-118.875636,-1.503956,1.614012,22.90027,-34.790068,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,218df531-db72-301e-a810-30658d9c9641,81.846259,,,6.336546,2.840964,2.488502,0.689617,,,,jltc45hf,11/2/2025,58:19.0,2025-11-02T16:58:18.9797739-06:00,2025-11-02T22:58:18.9797739Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,b9f679a6-c52c-42e4-84a0-1a6a66a5caef,54.132995,-119.66917,11.450135,6.110301,-0.29842,-17.395034,-1.70035,4.975729,0.807006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.843758,,2.106763,,,,,-5.075459,5.124569,1.163127,,,,-174.03774,73.805932,-3.115959,-138.474133,95.252889,-15.316139,3.084347,0.723755,-0.5733,,,,,,,,
55,2025-11-02,4:58:35 PM,6,3,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Stretch,2,Top,2,1,1,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.477346,-2.816958,-3.332459,2265.686633,217.213284,1:15,5.838063,1.759669,6.528129,-21.829632,10.378882,17.319961,1.432978,0.14279,84.373429,-6.934395,-0.040077,0.408467,65.890598,-54.206998,-85.35644,4916.562075,,,,1.402456,1.293345,-54.321882,0.0177,-9.198062,7.924504,-1.536514,50,5.632087,7.292075,-134.343385,-7.288547,-19.073705,30.441406,-20.253428,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,752a1b35-338e-3969-b091-6fd2b3d69dfb,92.550847,1.346198,0.015416,8.128732,3.161186,1.642716,-0.145924,0.73676,1.346198,-0.143754,jltc45hf,11/2/2025,58:35.3,2025-11-02T16:58:35.3118805-06:00,2025-11-02T22:58:35.3118805Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,534a6773-607e-451c-a737-ff8e371e5bc1,54.133471,-135.276763,15.220703,5.846044,-6.667548,-10.126714,-1.769066,7.876902,-9.536853,180,-0.973876,3.032681,4.230133,-3.810697,,,,,,35.536141,-92.877335,39.728207,-35.793082,,,,,,20.917145,-37.33757,-52.080276,46.916299,,,,,,46.370504,,3.285495,,,,,-4.850797,4.771895,2.130303,,,,-314.792897,99.897616,-4.329414,-236.856735,119.933003,-14.759558,25.14814,-7.709489,0.400192,,,,,,,,
56,2025-11-02,4:59:00 PM,6,4,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Hill, Cason",1000271256,Right,SAM_BUL,Stretch,2,Top,2,1,2,Slider,Slider,InPlay,Undefined,FlyBall,Triple,0,1,ReportType:HE|Version:1|Revision:0,87.402487,-1.200113,-1.423924,2224.868029,205.470016,12:45,6.065632,1.493414,6.424497,-29.760243,6.026922,1.572554,2.482445,0.31548,80.183984,-6.819708,-1.125323,0.430561,95.618326,36.188837,15.174307,3006.204969,105.439496,67.830371,31.357663,345.708691,50.611321,16.745103,4.539185,-1.107907,5.618683,-1.392849,50,5.966214,3.118028,-127.27842,-3.533179,-2.071176,26.444273,-26.197733,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,800aafc1-df7e-322d-af21-ccd7c88a0456,87.637742,84.709062,0.478677,7.226584,3.334123,2.707995,-0.353377,0.847246,2.434205,-0.281049,jltc45hf,11/2/2025,58:59.6,2025-11-02T16:58:59.5698951-06:00,2025-11-02T22:58:59.5698951Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,ed18687d-fb80-4b71-ad0f-c37ab06031f8,54.13407,-128.134465,13.222136,6.066862,-2.685115,-13.098866,-1.49487,3.185075,-1.035588,187.403457,-47.880461,118.853619,-17.43842,3.669796,-0.647461,0.086322,-0.009901,0.000857,-0.000036,-39.82831,109.950986,-31.240691,3.936966,-0.42941,-0.025492,0.01389,-0.001367,0.000039,-15.020974,35.952716,-5.275048,1.110098,-0.195854,0.026112,-0.002995,0.000259,-0.000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2025-11-02,4:59:51 PM,7,1,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Nelms, Easton",1000112194,Left,SAM_BUL,Stretch,2,Top,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.847752,-3.063636,-1.569035,2328.245179,214.002117,1:15,6.078747,1.354774,6.642727,-14.827521,17.135824,12.497902,2.036402,0.959777,84.396881,-5.870324,0.812729,0.406909,,,,,,,,,,,,-6.442467,11.234835,-1.254944,50,5.865314,3.314913,-135.029384,-7.684606,-13.44692,31.638372,-13.218506,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,910b8ca4-ecf9-349d-ae3a-cf5ee5b93fdd,93.09881,,,8.494202,1.837941,2.079724,-0.953869,,,,jltc45hf,11/2/2025,59:50.8,2025-11-02T16:59:50.8161146-06:00,2025-11-02T22:59:50.8161146Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,96c65696-0771-49ce-b962-739ca426f7f2,54.133865,-135.99453,15.819186,6.093587,-7.281368,-6.609253,-1.362324,3.725119,-6.72346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.799252,,1.976339,,,,,-4.351872,5.560182,0.721601,,,,-161.759065,74.162651,-3.40513,-122.019582,90.19617,-15.384161,-5.401825,2.674488,-0.04411,,,,,,,,
58,2025-11-02,5:00:06 PM,7,2,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Nelms, Easton",1000112194,Left,SAM_BUL,Stretch,2,Top,2,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,93.414179,-4.017028,-1.970683,2316.04212,220.971922,1:15,6.082882,1.552143,6.481304,-13.384963,18.190358,12.782486,1.273333,0.80732,85.16238,-6.539212,0.460764,0.404432,,,,,,,,,,,,-6.660469,11.933263,-1.419864,50,5.794232,4.272937,-135.675205,-9.946772,-14.090523,30.975406,-11.435752,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,ddc011dd-9ff6-309d-8aa8-bbd480563516,93.394844,,,8.269308,3.282284,1.485694,-0.79392,,,,jltc45hf,11/2/2025,00:06.2,2025-11-02T17:00:06.1888109-06:00,2025-11-02T23:00:06.1888109Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,b0220c5a-84bd-48c6-94ac-a196cc708a0a,54.133478,-136.615642,15.487703,6.090952,-9.599574,-5.717876,-1.556088,4.700736,-7.045262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.262121,,2.444743,,,,,-3.52116,5.229239,0.987297,,,,-223.942344,89.49458,-4.257806,-165.208984,102.856925,-15.104961,6.999788,-2.121124,0.003812,,,,,,,,
59,2025-11-02,5:00:25 PM,7,3,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Nelms, Easton",1000112194,Left,SAM_BUL,Stretch,2,Top,2,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.792959,1.326177,-1.332222,2303.709427,48.581456,7:30,6.086189,1.789192,6.381988,-46.577608,-5.714826,-5.596362,3.424774,0.097213,75.201839,-7.472588,-2.394139,0.460082,,,,,,,,,,,,2.363897,-0.311955,-1.690788,50,6.159602,2.922246,-119.101781,1.489202,3.868657,23.121492,-37.212281,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,c8804c01-7957-3fde-8986-3df837c3099e,81.951217,,,6.593291,2.843122,3.60864,-0.156449,,,,jltc45hf,11/2/2025,00:25.0,2025-11-02T17:00:24.9895633-06:00,2025-11-02T23:00:24.9895633Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,8c4f7fde-3940-44ee-90b2-efad5203e149,54.133996,-119.901637,11.560746,6.085819,2.77651,-18.606141,-1.789564,2.788415,1.934328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.366178,,2.446698,,,,,-5.388466,5.211938,0.917419,,,,-217.724571,84.337003,-3.883527,-167.630201,102.720305,-14.881971,6.346276,-1.789167,-0.027,,,,,,,,
60,2025-11-02,5:00:43 PM,7,4,"Ricken, Reagan",1000258857,Right,LSU_TIG,"Nelms, Easton",1000112194,Left,SAM_BUL,Stretch,2,Top,2,1,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,ReportType:HE|Version:1|Revision:0,85.811378,0.012599,-1.620037,2298.784887,172.74621,11:45,6.050121,1.612145,6.420385,-31.593629,5.464019,-2.263947,3.428902,-0.06602,78.768185,-5.958655,-2.049348,0.438138,58.127944,-49.03867,-24.284808,3985.734813,,,,3.392842,3.279392,-19.186334,0.05188,0.696568,5.133389,-1.495695,50,6.036122,3.599835,-124.990457,-0.876576,1.256495,25.078976,-27.435663,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,895e681d-4a42-3d5f-bca6-768e0bab742f,86.114625,3.348749,0.049818,7.050463,1.987012,3.488255,0.045584,0.577119,3.348749,0.070387,jltc45hf,11/2/2025,00:43.3,2025-11-02T17:00:43.3418427-06:00,2025-11-02T23:00:43.3418427Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,f252a13f-6774-4034-bb3c-7790bd1f1008,54.133187,-125.817036,12.539488,6.050112,0.027678,-13.717831,-1.61366,3.558423,0.628248,180,-22.882229,53.538745,-0.210458,-4.041992,,,,,,30.923966,-60.471931,-0.69696,-5.517049,,,,,,10.655201,-24.156582,0.094958,1.823739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2025-11-02,5:03:18 PM,1,1,"Lee, Joseph",1000268842,Right,SAM_BUL,"Simpson, Brayden",1000091163,Right,LSU_TIG,Windup,2,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.922426,-3.467513,-0.311177,2277.019192,206.985111,1:00,6.254832,0.466368,6.179752,-13.219276,18.535529,11.233711,1.947615,1.115174,85.031174,-5.957481,1.821659,0.40558,,,,,,,,,,,,-5.479946,11.916434,-0.448191,50,5.986829,0.386466,-135.091307,-8.594335,-11.543048,29.634637,-11.596712,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-3,95fbf4c5-657f-3dd5-89a3-a6ea832d5dce,92.625956,,,7.864372,2.118808,2.02082,-1.093003,,,,jltc45hf,11/2/2025,03:18.3,2025-11-02T17:03:18.2794772-06:00,2025-11-02T23:03:18.2794772Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Hill, Cason",1000271256,Right,SAM_BUL,193e2545-a3c1-4971-98e6-6ad985370fee,54.134976,-135.995361,14.817319,6.243617,-8.240558,-5.798356,-0.465352,0.738606,-5.771524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
