PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
48,2025-11-02,1:59:34 PM,2,5,"Vermillion, Ryan",824539,Right,SAM_BUL,"Reaves, Tanner",821298,Left,LSU_TIG,Stretch,2,Bottom,1,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.230932,-1.887177,-1.600301,2254.328989,225.177348,1:30,5.436733,1.740777,5.86543,-17.312722,15.200301,15.431743,2.240624,1.539864,83.466254,-5.176599,1.345087,0.410393,,,,,,,,,,,,-7.88712,10.045209,-1.618403,50,5.276,3.275633,-134.04363,-4.944572,-16.165671,32.026535,-16.068432,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,aa28d168-2371-366d-965f-7a7cbfa33b56,91.025179,,,8.684026,2.539811,2.341608,-1.514206,,,,z3lwlkb8,11/2/2025,59:34.5,2025-11-02T13:59:34.4996251-06:00,2025-11-02T19:59:34.4996251Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,73e34b95-dc2f-42ca-85b3-8f8f09a1708a,54.134049,-135.02775,16.013267,5.420352,-4.450816,-8.034216,-1.726689,3.772376,-8.082835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.181659,,2.030607,,,,,-7.283678,4.771074,2.261561,,,,-151.407555,65.458322,-2.628218,-139.370758,96.488941,-15.337432,6.561165,-3.742268,0.811494,,,,,,,,
49,2025-11-02,1:59:50 PM,2,6,"Vermillion, Ryan",824539,Right,SAM_BUL,"Reaves, Tanner",821298,Left,LSU_TIG,Stretch,2,Bottom,1,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,76.476549,-0.370867,-0.728939,2567.026842,59.351806,8:00,5.074221,1.914128,5.987863,-45.948848,1.500366,-14.580098,0.90164,0.023632,69.587226,-9.074992,-3.516273,0.495777,,,,,,,,,,,,6.844685,4.01161,-1.849997,50,5.023827,1.781148,-111.219489,-1.873712,9.591629,23.162014,-31.006499,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,8112f866-ced6-3578-82c9-eaa3ab468471,75.515755,,,6.836825,2.357025,1.050764,-0.080994,,,,z3lwlkb8,11/2/2025,59:50.3,2025-11-02T13:59:50.2729700-06:00,2025-11-02T19:59:50.2729700Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,f7a88f54-e75b-4c1d-bc0f-73b253a0358c,54.134387,-112.077188,11.581007,5.071952,-0.725528,-15.50325,-1.909378,1.425966,4.795815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.069595,,2.970389,,,,,-9.130645,4.650888,0.829782,,,,-262.635384,86.00658,-3.71292,-242.56939,124.753596,-15.41465,8.644769,-5.002738,0.792833,,,,,,,,
50,2025-11-02,2:00:09 PM,2,7,"Vermillion, Ryan",824539,Right,SAM_BUL,"Reaves, Tanner",821298,Left,LSU_TIG,Stretch,2,Bottom,1,3,2,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.930386,-1.34876,-1.514085,2399.701823,226.83376,1:30,5.40741,1.617797,5.979381,-15.462742,18.161267,16.077203,2.868572,1.553836,81.700425,-4.300857,1.564903,0.417346,70.230637,42.216744,-138.982863,2746.804464,-83.914285,60.203053,-71.118188,229.821657,197.474616,-140.088319,3.840942,-8.221417,11.436871,-1.50571,50,5.293821,3.013951,-132.159515,-3.573551,-16.25396,32.922098,-14.015685,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,e081ee71-5888-3880-a2da-c77345dc7213,89.692229,60.886466,3.181691,9.164556,2.393171,2.941521,-1.527718,0.199345,2.866055,-1.602285,z3lwlkb8,11/2/2025,00:08.5,2025-11-02T14:00:08.5286097-06:00,2025-11-02T20:00:08.5286097Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,80bc841d-e72a-45b4-9de0-133b8331d188,54.133395,-133.1852,16.461049,5.398352,-3.136894,-7.007843,-1.607497,3.520341,-8.12698,167.83035,26.409728,-64.04469,6.777128,-1.150358,0.110512,0.004074,-0.000363,-0.000257,0.000027,-30.06842,87.069569,-23.921247,1.130445,0.546396,-0.301564,0.064042,-0.006117,0.000207,20.059346,-52.929881,5.600973,-0.950716,0.091333,0.003367,-0.0003,-0.000212,0.000023,42.448615,,3.111573,,,,,-7.935898,4.762713,1.809511,,,,-258.540806,82.820119,-3.345368,-238.50336,121.512935,-14.899163,3.941231,-1.659973,0.299214,,,,,,,,
51,2025-11-02,2:00:32 PM,2,8,"Vermillion, Ryan",824539,Right,SAM_BUL,"Reaves, Tanner",821298,Left,LSU_TIG,Stretch,2,Bottom,1,3,2,ChangeUp,ChangeUp,InPlay,Undefined,LineDrive,Single,0,0,ReportType:HE|Version:1|Revision:0,78.754374,0.660105,-2.470979,1947.19104,259.170838,2:45,4.971446,1.701526,5.928236,-43.084998,1.383644,16.576668,1.993697,0.788958,71.786371,-7.509617,0.687286,0.479953,72.520453,16.527808,20.642611,712.028023,102.171958,14.840352,40.744213,169.573426,141.082141,22.760021,1.989136,-8.649374,3.485713,-1.511914,50,5.004216,4.50883,-114.482506,0.198552,-12.975764,22.763386,-31.440334,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,9d780511-9e58-32ba-b548-d1780e4e7e0e,77.918724,15.87324,1.599545,6.906653,2.600272,2.147605,-0.775603,2.564258,2.135215,-0.783168,z3lwlkb8,11/2/2025,00:31.6,2025-11-02T14:00:31.5671779-06:00,2025-11-02T20:00:31.5671779Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,cb0cf5ed-4c4a-4588-85de-14099c115ba2,54.133477,-115.301466,11.381693,4.976725,1.329683,-15.720167,-1.682526,4.97566,-6.487882,213.711496,-44.613233,106.095671,-9.555867,-7.638886,9.589846,-5.50481,1.785356,-0.310741,0.022464,-15.573092,43.863858,-9.062833,-13.703319,12.647693,-6.365566,1.804121,-0.259751,0.013803,-17.481082,35.299743,1.025183,-0.902003,-0.193958,0.40338,-0.219824,0.056176,-0.00568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2025-11-02,2:01:24 PM,3,1,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.348835,0.562148,-3.330079,2175.671886,214.902538,1:15,5.492319,1.319536,5.985146,-17.529603,16.092454,5.372921,4.552567,-1.322287,82.282264,-2.764779,-2.311729,0.417334,,,,,,,,,,,,-3.409135,9.873957,-1.059343,50,5.528497,7.479392,-131.315112,0.763882,-6.781239,28.171879,-17.061661,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,785f87ae-d01e-3a6a-a7b3-bf01e9de8c93,89.701416,,,8.010327,1.479179,4.555583,1.319765,,,,z3lwlkb8,11/2/2025,01:24.0,2025-11-02T14:01:23.9938335-06:00,2025-11-02T20:01:23.9938335Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,0ca7c35c-4207-40bc-87ee-311e6e866d88,54.134603,-132.19916,14.085939,5.496126,1.299285,-8.530831,-1.297389,7.692191,-3.39062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2025-11-02,2:01:58 PM,3,2,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,1,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.305594,-2.305034,-5.121221,2128.896586,224.674452,1:30,5.466604,1.216433,6.158425,-17.764948,16.148868,8.963443,1.855768,-2.779961,82.214696,-5.646657,-3.426097,0.419141,,,,,,,,,,,,-5.615414,10.702725,-0.831537,50,5.282867,11.460845,-130.867363,-5.816213,-11.065503,28.595121,-15.60154,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,01545822-302a-32f9-a2b2-50314791ba1d,89.591893,,,8.059805,1.831804,1.896867,2.754997,,,,z3lwlkb8,11/2/2025,01:58.2,2025-11-02T14:01:58.2319672-06:00,2025-11-02T20:01:58.2319672Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,6f3aaa43-733c-4bd3-a99d-8d211dcd18ae,54.133033,-131.767355,14.29756,5.458197,-5.325176,-7.80077,-1.197732,11.809117,-5.532752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2025-11-02,2:02:15 PM,3,3,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,1,2,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.006138,-0.692087,-3.68669,2220.242669,222.935083,1:30,5.302256,1.342964,6.077402,-17.487048,16.534837,9.706944,3.204734,-1.263521,81.718247,-4.010577,-1.843232,0.419808,,,,,,,,,,,,-5.627394,10.448556,-1.062536,50,5.240555,8.135321,-130.748909,-2.1034,-11.047567,28.975195,-16.171384,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,3c3483d5-c18b-3c60-b615-b46a1d502d35,89.32257,,,8.244073,2.961195,3.311644,1.212934,,,,z3lwlkb8,11/2/2025,02:14.9,2025-11-02T14:02:14.8793085-06:00,2025-11-02T20:02:14.8793085Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,774d0d8b-abba-4b12-bfec-db259af06524,54.135025,-131.662081,14.487598,5.298814,-1.593748,-8.085692,-1.324412,8.483492,-5.523783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.908315,,2.126897,,,,,-4.409212,4.401943,2.091587,,,,-203.449526,89.232129,-4.349157,-126.92707,87.739298,-14.203085,12.28876,-5.948965,0.763691,,,,,,,,
55,2025-11-02,2:02:31 PM,3,4,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,1,3,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,90.737647,-2.030834,-1.784732,2277.369913,206.593447,1:00,5.401066,1.52437,5.596053,-17.721579,16.081304,12.038911,2.02788,0.860764,81.649277,-5.406588,0.519184,0.418455,,,,,,,,,,,,-6.335795,10.633727,-1.376971,50,5.219137,3.746672,-131.736686,-5.200529,-12.466443,32.340362,-15.710025,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,b2b9b717-5549-3a04-9c6a-406706bcbf1e,88.84643,,,8.961285,1.642773,2.049283,-0.858735,,,,z3lwlkb8,11/2/2025,02:30.9,2025-11-02T14:02:30.8681276-06:00,2025-11-02T20:02:30.8681276Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,99162e82-ad46-462f-a9e1-a29cc84dd9a5,54.133661,-132.74759,16.170181,5.374022,-4.709461,-7.855012,-1.500176,4.136352,-6.233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.707409,,2.297863,,,,,-2.49662,6.005355,1.840458,,,,-167.512015,68.147093,-2.723354,-154.415221,100.214036,-15.151377,1.767253,-1.043073,0.393924,,,,,,,,
56,2025-11-02,2:03:05 PM,3,5,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,1,3,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,1,0,ReportType:HE|Version:1|Revision:0,90.179042,-1.782496,-3.827402,2067.126786,225.414321,1:30,5.384944,1.281152,6.095008,-15.632203,18.581032,10.378308,2.433211,-1.399032,81.191306,-4.754793,-1.847756,0.420987,,,,,,,,,,,,-6.096983,11.803334,-0.991268,50,5.240324,8.446754,-130.849671,-4.542535,-11.861756,31.425096,-13.679107,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,7f17d675-3d29-3ee4-b5da-6d5e31009a93,89.099891,,,8.943214,3.72103,2.621991,1.322626,,,,z3lwlkb8,11/2/2025,03:05.2,2025-11-02T14:03:05.1773806-06:00,2025-11-02T20:03:05.1773806Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,b7bee0fe-1738-437b-ad51-669e0ce20ee2,54.133418,-131.838623,15.712548,5.376505,-4.112052,-6.839554,-1.262963,8.820045,-5.930878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.059849,,0.7605,1.221979,,,,-1.6267,5.777834,2.174143,121.832596,4.539618,3.678853,-153.558901,142.142882,-11.467546,-26.253269,40.936017,-11.7015,9.307853,-9.61132,3.024502,,,,,,,,
57,2025-11-02,2:03:29 PM,3,6,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,2,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,76.839344,1.105854,-1.070405,2550.577555,61.627943,8:00,5.060143,1.570019,6.088945,-47.146876,-0.51436,-17.996581,2.154282,-0.919807,70.357827,-7.808998,-4.491976,0.491491,45.147785,-5.545768,110.733501,1105.567265,,,,15.958879,13.223015,98.240752,0.248413,8.395997,2.600446,-1.479208,50,5.123316,2.546492,-111.801802,0.95974,12.010498,21.734295,-32.950152,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,86aae670-95f8-3772-b0cb-8cba079e4398,76.31088,2.443152,0.204431,6.444461,5.146559,2.643521,0.63589,3.532067,2.443152,0.743342,z3lwlkb8,11/2/2025,03:29.3,2025-11-02T14:03:29.3412911-06:00,2025-11-02T20:03:29.3412911Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,05b5d7db-7851-407e-b6bf-c4ea059c57ad,54.134717,-112.602723,10.867147,5.065576,2.173972,-16.475076,-1.564893,2.103899,6.005249,223.826359,-49.447697,764.095013,-4137.317098,12084.40888,-21314.52991,22937.49889,-14324.26247,4462.455261,-428.25638,692.805757,-8418.927055,43979.93919,-127672.03,223217.9465,-236977.2958,144535.2743,-42779.36604,3379.389491,137.762921,-1976.150305,10700.18821,-31253.45392,55124.97011,-59322.39392,37046.30325,-11541.08079,1107.583416,45.357773,,3.423239,,,,,-2.798074,4.20205,3.003926,,,,-324.751987,98.674151,-4.197629,-265.511312,125.873296,-14.554327,50.49459,-19.516691,1.886573,,,,,,,,
58,2025-11-02,2:03:47 PM,3,7,"Vermillion, Ryan",824539,Right,SAM_BUL,"Stanfield, Chris",702525,Right,LSU_TIG,Stretch,2,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,ReportType:HE|Version:1|Revision:0,90.817222,-0.429005,-2.955915,2150.92254,226.756901,1:30,5.367593,1.450704,6.033124,-16.641927,16.705885,11.274358,3.583582,-0.349161,82.491869,-3.590137,-0.813033,0.415628,83.828523,57.373762,25.456986,4724.999039,96.111165,125.19047,53.509615,236.092439,36.855379,29.269234,5.601196,-6.187198,10.41146,-1.225313,50,5.326338,6.477935,-132.026763,-1.490729,-12.393947,29.36416,-15.829896,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,17d4e9bb-cb45-3905-b33d-90b25de45d9f,90.147381,128.130092,0.639624,8.274431,1.873083,3.612167,0.342581,1.868481,3.651543,0.382775,z3lwlkb8,11/2/2025,03:46.9,2025-11-02T14:03:46.9029745-06:00,2025-11-02T20:03:46.9029745Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Perry, Hayden",1000091983,Right,SAM_BUL,a39375e1-d12e-4bf7-8fbf-8d9ee0e8924c,54.134131,-132.943058,14.68208,5.365148,-0.996764,-7.914948,-1.433488,6.864683,-6.196974,186.776659,-20.106488,56.097095,-7.457799,1.916568,-0.511301,0.129993,-0.023579,0.002326,-0.000093,-43.918355,127.609552,-30.942602,3.375562,-0.160149,-0.094225,0.022,-0.001816,0.000051,-12.005037,31.623265,-4.204139,1.080415,-0.288233,0.07328,-0.013292,0.001311,-0.000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2025-11-02,2:06:10 PM,1,1,"Moore, Cooper",806489,Right,LSU_TIG,"Bozeman, Charlie",10071398,Right,SAM_BUL,Windup,3,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,81.094119,-0.471978,-1.549297,2236.803994,37.774245,7:15,6.125059,0.997886,5.406089,-34.124883,7.61325,-10.214247,2.839994,-1.304854,74.340657,-6.911825,-3.486944,0.464984,,,,,,,,,,,,4.528979,6.606572,-0.855562,50,6.067884,3.464129,-117.906714,-1.890725,7.253181,22.943126,-26.114805,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,df5104fc-1c84-317f-9dfe-c0249ba4bc59,79.678927,,,6.629213,3.339601,3.068982,1.18904,,,,z3lwlkb8,11/2/2025,06:09.5,2025-11-02T14:06:09.5127417-06:00,2025-11-02T20:06:09.5127417Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,91ee38ba-4432-4f8b-8240-400d8e2d00a3,54.133783,-118.708369,11.471563,6.118006,-0.978248,-13.057402,-0.972174,3.210696,3.626591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2025-11-02,2:06:26 PM,1,2,"Moore, Cooper",806489,Right,LSU_TIG,"Bozeman, Charlie",10071398,Right,SAM_BUL,Windup,3,Top,0,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,91.869726,-1.732293,-2.343314,1546.602633,236.48956,2:00,6.249797,0.77198,5.694867,-21.391212,11.023995,14.323919,2.852741,-0.219335,84.206626,-5.768495,0.371925,0.409775,84.599233,81.713087,148.421187,7623.864775,,,,102.838777,93.179817,155.569246,6.386108,-7.441005,7.914982,-0.581935,50,6.094521,5.026789,-133.557828,-4.697122,-15.370833,28.192169,-20.362968,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,3cf40d4f-5601-31fc-b13c-75aa0ea0f697,90.877959,165.114065,5.61534,7.56715,1.936438,2.905175,0.222578,1.466957,2.8448,0.21386,z3lwlkb8,11/2/2025,06:25.6,2025-11-02T14:06:25.6330163-06:00,2025-11-02T20:06:25.6330163Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,5ce6d253-cd8e-4d64-b763-1720c9b8b280,54.133481,-134.427516,14.096085,6.229731,-4.068953,-10.181484,-0.744318,5.500957,-7.685417,346.008462,10.361893,-23.100168,3.997204,-1.74289,0.719711,-0.207349,0.035131,-0.003103,0.00011,-51.256529,144.490405,-31.186192,1.734284,0.829142,-0.359293,0.059008,-0.004501,0.000133,-3.744486,10.279834,-1.778801,0.775606,-0.32028,0.092273,-0.015634,0.001381,-0.000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2025-11-02,2:06:51 PM,1,3,"Moore, Cooper",806489,Right,LSU_TIG,"Bozeman, Charlie",10071398,Right,SAM_BUL,Windup,3,Top,0,1,1,ChangeUp,ChangeUp,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,82.195006,-0.566603,-1.412184,1338.303324,258.779565,2:45,6.12869,1.029263,5.453843,-39.679821,1.165336,11.066703,2.292565,0.629143,74.995753,-8.076614,0.697309,0.459983,75.503522,-29.220842,-94.217626,3425.938606,,,,4.715506,4.510962,-79.921054,0.042114,-5.712775,3.465297,-0.909796,50,6.061087,2.644515,-119.465809,-2.259504,-9.329845,24.8439,-31.008818,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,014a44d7-9820-3db4-89e4-e0951045f99a,80.617693,2.282359,0.0399,7.071225,1.949821,2.367892,-0.622762,1.122721,2.282359,-0.608744,z3lwlkb8,11/2/2025,06:51.5,2025-11-02T14:06:51.4612113-06:00,2025-11-02T20:06:51.4612113Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,0e021531-bc18-491b-b700-772eeb1d2487,54.134104,-120.322458,12.42195,6.120564,-1.19028,-15.504409,-1.006529,2.96622,-4.664922,180,4.522003,-7.379754,-0.415787,1.023694,,,,,,26.53569,-52.658066,4.292992,-8.377667,,,,,,45.486535,-100.071656,-5.638198,13.88159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2025-11-02,2:07:11 PM,1,4,"Moore, Cooper",806489,Right,LSU_TIG,"Bozeman, Charlie",10071398,Right,SAM_BUL,Windup,3,Top,0,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,78.703917,0.400004,0.317239,2328.262783,56.023748,7:45,6.110952,1.006622,5.562802,-49.135368,-4.830063,-6.295909,2.390861,0.778415,72.334427,-8.872112,-0.88007,0.47907,,,,,,,,,,,,3.111643,0.567773,-1.03111,50,6.123187,-0.469391,-114.487487,-0.48464,4.692968,21.843852,-35.834141,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,2642c38c-11f3-37a5-b28b-999243f7bad4,77.55274,,,6.264265,2.590041,2.571639,-0.79613,,,,z3lwlkb8,11/2/2025,07:11.3,2025-11-02T14:07:11.2866819-06:00,2025-11-02T20:07:11.2866819Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,558bee26-2f1d-4d1d-b7bd-5c3ede4e9d5f,54.133799,-115.273505,10.921926,6.117427,0.804797,-17.91707,-1.011182,-0.63826,2.346484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2025-11-02,2:07:47 PM,2,1,"Moore, Cooper",806489,Right,LSU_TIG,"Gandy, David",10109870,Right,SAM_BUL,Windup,3,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,ReportType:HE|Version:1|Revision:0,92.282092,-0.674934,-1.513635,1625.485343,231.606057,1:45,6.190232,0.755032,5.665208,-19.722737,12.585554,12.976771,3.917632,0.424701,83.849783,-4.420483,0.956675,0.409099,,,,,,,,,,,,-6.645002,8.420538,-0.633192,50,6.124267,3.149162,-134.190446,-2.184203,-13.732401,30.63856,-19.277159,LSU_TIG,SAM_BUL,Keesler Federal Park,College,CBB,20251102-LSU-Private-2,078c0754-6f08-32a6-b9ed-e8083cb1b35c,90.984348,,,8.323521,3.613463,4.084098,-0.390279,,,,z3lwlkb8,11/2/2025,07:47.0,2025-11-02T14:07:46.9802942-06:00,2025-11-02T20:07:46.9802942Z,,0.1.5_BaseballPlayFeedGenerator_5.87.0,5323,5308,,"Serna, Omar",1000135689,Right,LSU_TIG,f38ce6ee-2d7d-4d91-855e-9c754cf45c95,54.133705,-135.130964,15.31928,6.182234,-1.592448,-9.638579,-0.736333,3.570708,-6.8662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
