PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-09-09,59:21.2,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,89.76693,-2.808207885,-4.010083217,2178.096937,213.7832872,1:15,5.9958,2.84466,4.76419,-21.12904,15.65231,10.48126,1.56406,-0.08987,80.86059,-6.709170502,-2.067701648,0.436501003,-6.73793,9.04338,-2.45142,50,5.69591,8.69798,-129.82143,-7.19595,-11.33191,30.86225,-16.96481,b4a6d477-eb8e-4ee8-aae9-ca550521126a,111dcb60-2313-48aa-a3fe-d6befa2a9639,86.35132,Pitching,22280001,,,,,,,,,,,,,,,,,,,,27.02450106,1940.275554,0.890812305,
2,2025-09-09,59:48.4,"Paz, Marcos",1000164464,Right,LSU_TIG,,Sinker,Live,,90.25468,-1.929254322,-3.319835749,2237.424755,245.985239,2:15,5.77506,2.87921,5.03626,-27.89359,7.82295,17.56792,1.62698,1.20809,81.91703,-7.090767065,-0.052295777,0.43013626,-10.21989,4.68845,-2.57594,50,5.56901,6.93156,-130.83454,-5.45888,-17.55845,29.87519,-24.11898,7a8b800f-621a-48de-b42a-e07d7919793a,111dcb60-2313-48aa-a3fe-d6befa2a9639,87.62907,Pitching,22280001,,,,,,,,,,,,,,,,,,,,25.0790339,2026.48922,0.905723965,
3,2025-09-09,00:06.1,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,90.4895,-1.792467078,-4.803305975,2270.635422,216.0007225,1:15,5.98659,2.92846,4.90326,-21.64977,14.47523,10.55086,2.48092,-0.74507,81.17955,-5.811827914,-2.843553833,0.432588899,-7.10228,8.16317,-2.46668,50,5.79336,10.59304,-130.82119,-4.92906,-12.09343,32.0896,-18.27419,c88028d7-235a-4a76-bc0e-c60a54299fb4,111dcb60-2313-48aa-a3fe-d6befa2a9639,87.13224,Pitching,22280001,,,,,,,,,,,,,,,,,,,,32.80785936,1908.451562,0.840492289,
4,2025-09-09,01:28.3,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,90.52065,-1.969540782,-3.63203692,2200.916774,216.0448377,1:15,5.90991,2.90179,4.86289,-20.36618,15.93833,11.61904,2.34442,0.42834,80.64312,-5.765055524,-1.46171373,0.433662327,-7.35819,9.0347,-2.5534,50,5.69913,7.87202,-130.9597,-5.28519,-12.46028,34.07861,-16.8748,79b37c25-135f-4f9a-96ab-80f0cb52097c,111dcb60-2313-48aa-a3fe-d6befa2a9639,86.91656,Pitching,22280001,,,,,,,,,,,,,,,,,,,,20.48497893,2061.739534,0.93676397,
5,2025-09-09,01:53.0,"Paz, Marcos",1000164464,Right,LSU_TIG,,Sinker,Live,,89.25459,-1.889750945,-4.580001044,2110.4543,254.8023992,2:30,5.70988,2.90086,5.79844,-30.75292,4.7854,17.60115,1.38341,0.09914,81.17052,-7.651082396,-1.268690191,0.429061767,-10.86342,3.14907,-2.53467,50,5.53602,9.78637,-129.36671,-5.2898,-18.26057,29.0318,-26.88071,f2caee39-e336-457e-9911-d3be45c2c226,111dcb60-2313-48aa-a3fe-d6befa2a9639,87.84851,Pitching,22280001,,,,,,,,,,,,,,,,,,,,25.08641587,1911.373766,0.905669346,
6,2025-09-09,02:10.8,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,91.34496,-1.815487399,-2.27275575,2273.669028,220.4509,1:15,6.00579,2.96672,4.52579,-19.6092,16.37832,13.97874,2.64103,1.96634,81.45046,-5.447932301,0.325853054,0.431764926,-8.0196,9.10163,-2.74221,50,5.7986,4.68754,-132.25197,-4.9826,-13.86531,34.4652,-16.43798,9330a4bb-5cd9-4739-8c70-b6bc3e277084,111dcb60-2313-48aa-a3fe-d6befa2a9639,87.29852,Pitching,22280001,,,,,,,,,,,,,,,,,,,,27.80746061,2011.106271,0.884520239,
7,2025-09-09,04:21.5,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,89.95099,-3.074403723,-4.559778279,2185.117188,216.3448075,1:15,5.89911,2.76972,4.9792,-19.66998,16.61812,12.23222,1.34478,-0.52582,81.25182,-6.714311248,-2.289992104,0.433564345,-7.82384,9.65994,-2.3391,50,5.58608,9.91338,-130.04816,-7.74382,-13.24843,30.13108,-15.81648,4efca5be-13c3-4f14-a93c-30467a0ec98e,111dcb60-2313-48aa-a3fe-d6befa2a9639,86.93621,Pitching,22280001,,,,,,,,,,,,,,,,,,,,39.19822905,1693.387208,0.774964024,
8,2025-09-09,04:41.4,"Paz, Marcos",1000164464,Right,LSU_TIG,,Sinker,Live,,90.50354,-1.130300456,-3.868937333,2088.101578,251.6047151,2:30,5.61415,2.96308,4.74164,-29.7325,6.00466,18.1105,2.06183,0.79724,82.49646,-6.593906919,-0.530513001,0.430260407,-10.48791,3.43406,-2.58922,50,5.47473,8.15835,-131.16897,-3.76347,-18.22572,28.40363,-26.20639,eb9e9371-4409-43be-ab5a-f6561a3ca939,111dcb60-2313-48aa-a3fe-d6befa2a9639,87.60378,Pitching,22280001,,,,,,,,,,,,,,,,,,,,31.47256583,1780.921472,0.852890248,
9,2025-09-09,05:11.6,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,90.45584,-1.818617145,-4.663906345,2222.824696,217.6885462,1:15,5.92577,2.93068,5.03118,-20.46932,15.24768,11.81251,2.49806,-0.49456,81.71455,-5.615521979,-2.471964241,0.430139046,-7.62981,8.5563,-2.49373,50,5.73561,10.23698,-130.9058,-4.9369,-13.10652,30.22462,-17.476,7b268c8c-019d-4398-84f8-e7a921357b6e,111dcb60-2313-48aa-a3fe-d6befa2a9639,87.6285,Pitching,22280001,,,,,,,,,,,,,,,,,,,,33.46481242,1854.335111,0.834224631,
10,2025-09-09,06:08.8,"Paz, Marcos",1000164464,Right,LSU_TIG,,Fastball,Live,,92.27596,-2.605099511,-4.48704492,2279.816708,220.1701168,1:15,5.95946,2.86276,4.8722,-17.67119,16.83697,14.22377,2.01273,-0.20611,83.42907,-5.871895382,-1.85489957,0.422797375,-8.7768,9.56903,-2.43279,50,5.68811,9.91839,-133.48093,-6.78319,-15.69815,31.04791,-15.05893,0d4d8046-d3cc-4ced-a2b8-6e920c377dbe,111dcb60-2313-48aa-a3fe-d6befa2a9639,89.15013,Pitching,22280001,,,,,,,,,,,,,,,,,,,,30.02805063,1973.820877,0.865780512,
